packet_count,byte_count,duration,packet_rate,label
10,900,40.51413675350906,0.246827423742007,0
15,1215,32.94396619805782,0.4553185827662824,0
10,670,51.21592277986231,0.19525177829914878,0
11,935,49.45528052257949,0.2224231645997397,0
46,3956,18.410504463837345,2.498573577402784,0
13,1456,48.533920047607076,0.2678539047999473,0
5,565,9.805548001851417,0.5099154069773494,0
34,3910,51.32272423427586,0.6624745764624301,0
18,1944,28.568149358851826,0.630072314937079,0
10,1060,54.13147286597795,0.1847354130702968,0
50,3250,52.19587185935615,0.9579301622689048,0
39,4251,19.408579473865505,2.0094206303204825,0
22,2200,36.08399961585172,0.6096885110910873,0
32,3232,53.61686888117574,0.5968270931843771,0
25,2400,18.534929425280126,1.3488047041550666,0
21,2205,50.580793692152014,0.41517735225373315,0
43,3999,38.390364931779324,1.1200727077331023,0
45,3960,26.02891390772893,1.7288466264678781,0
32,3456,33.11940980197673,0.9662007925663604,0
32,3360,47.89226932425586,0.6681662917942595,0
22,1848,45.87612683593955,0.4795522533686324,0
8,944,28.95190968184969,0.27632028725950675,0
19,1843,28.080143249739024,0.6766347247953084,0
34,3026,52.52389646636785,0.6473244044598045,0
39,3081,48.192380266112906,0.8092565626484184,0
39,3081,26.148771057121984,1.4914658862859944,0
43,2838,55.11741269989279,0.7801527302112212,0
38,2356,17.72820603642842,2.14347689337074,0
48,4032,36.00159454619287,1.3332742786826355,0
50,5850,20.83765791212624,2.399501911916073,0
10,1120,23.64123082910897,0.42298982114278083,0
18,1872,26.90425716888469,0.6690390999093392,0
24,2712,50.45643917799579,0.47565782268809953,0
9,846,36.65581699647268,0.2455271969757502,0
45,3645,33.65271561268964,1.3371877775899776,0
45,4095,55.37960395489019,0.8125735250229495,0
18,1710,46.90026444312749,0.3837931451714367,0
48,4464,10.158592667002175,4.725063950631354,0
48,3936,24.463883623233514,1.9620760439856768,0
33,3465,17.380051274120213,1.8987285756250152,0
15,1440,29.523342437447553,0.508072554175774,0
44,4840,18.51968276332967,2.3758506321243917,0
11,902,27.584922089641008,0.3987685723473854,0
9,774,46.1486700939016,0.19502187130608822,0
37,3885,50.59163377466666,0.7313462175346359,0
36,2952,7.240922072150433,4.971742499268274,0
44,4664,27.479384538878097,1.601200344853007,0
26,2288,22.48317298286614,1.1564204047095108,0
18,1332,37.249432628254716,0.483228836788953,0
17,1190,20.228756798345827,0.8403877791140455,0
45,4725,9.107092147740698,4.94120398366274,0
26,1586,32.449867832434556,0.8012359290416669,0
24,2616,6.981991926107186,3.43741445908277,0
8,856,18.502756788341415,0.4323680028611087,0
21,1302,42.42194946321031,0.49502675538784185,0
25,2800,46.2366433442482,0.5406966897200157,0
14,1582,6.804242354985092,2.057539880210612,0
13,1118,27.35918772468106,0.47516030559169486,0
47,5217,7.5239381400129375,6.246728657968363,0
23,1817,9.615881171417776,2.3918764791275864,0
41,3280,56.71504121775316,0.7229122842842266,0
19,1330,57.19444837680459,0.3322000742943701,0
21,2436,16.745496372455598,1.2540685288100846,0
19,2242,27.26614491832965,0.6968348498444039,0
23,1978,5.063824815460226,4.542021266174005,0
39,3471,16.853677837344158,2.3140349766022177,0
13,1040,32.25126398159087,0.4030849769925435,0
7,819,38.48996508943621,0.1818655845422211,0
46,2944,20.95935942584135,2.1947235631297675,0
20,1800,32.78066751307528,0.6101157028612235,0
8,568,45.01727511901921,0.17770955658353707,0
22,2288,22.232866677033694,0.9895260165764299,0
40,2560,42.050009298724625,0.9512483033199519,0
39,3744,30.96174926446877,1.2596187530255534,0
23,2254,7.683869471513923,2.9932835383613563,0
28,1848,44.5929760456069,0.6279015774000676,0
11,935,35.65808101908151,0.3084854732960428,0
47,3901,34.92486749252947,1.345745979138029,0
9,927,15.582425656044258,0.5775737486999655,0
42,4368,54.89018871892431,0.7651640662973308,0
29,3219,47.46658009412111,0.6109561704781791,0
24,1536,41.5092374866721,0.5781845548886796,0
29,2871,26.31388352671161,1.10207981921641,0
10,730,34.81141158034339,0.2872621231379942,0
18,1368,35.49861432034126,0.507062045790495,0
22,1694,18.764242382745124,1.1724427531500208,0
50,5550,56.666785099533215,0.882351097069946,0
15,1140,21.868721055271337,0.6859111679228416,0
30,2280,39.20111419426798,0.7652843705240048,0
33,2277,33.388841899256846,0.9883541363779527,0
29,2552,33.90150709506486,0.8554191976976037,0
5,420,43.87991431586185,0.11394735103647602,0
17,1938,12.300338709026978,1.3820757624766895,0
14,1260,34.028743644565075,0.4114168935013274,0
21,1428,14.733194664187852,1.4253527818406515,0
21,1575,30.91418255286496,0.6792998638760329,0
33,3333,59.58142385121007,0.55386390366248,0
46,3680,37.824755427074386,1.2161347636123483,0
22,2024,45.781652497090214,0.4805418502837632,0
42,4872,48.94602190279447,0.8580881217152011,0
40,3200,17.075183547615687,2.342580967780311,0
30,2070,13.094704020895444,2.2910025268328695,0
33,2244,34.078135515774775,0.9683628373601688,0
45,4050,10.27980917273138,4.3775131662335465,0
50,3400,51.62968431538914,0.968435129189752,0
18,1746,49.831263802082745,0.3612190144623158,0
24,1632,38.67105155235061,0.6206192755712939,0
35,3675,49.15037100661425,0.7121004233170486,0
14,1050,10.054557008831349,1.3924034631961606,0
46,2852,23.40328710528943,1.9655358579779776,0
48,4416,14.211740648737146,3.377489160996283,0
14,1134,43.632313107945265,0.3208631173269303,0
42,3990,43.609218953893404,0.9630991108647284,0
25,1525,47.50930387216099,0.5262127196658262,0
26,2158,55.16079234486247,0.4713492844237864,0
27,2214,15.58573345566713,1.7323535062883118,0
30,2010,38.280875936362186,0.7836811270952042,0
18,1296,46.680903082051735,0.3855966532687066,0
20,2140,54.024728147197294,0.3702008447966168,0
11,715,14.57041044342776,0.7549547106246237,0
24,2256,54.25057094155057,0.4423916575155963,0
9,630,21.385322430884887,0.42084939467651483,0
49,3087,46.27327153682788,1.0589266410740372,0
21,1428,26.13984212277547,0.8033713402462688,0
40,2720,24.43703575039975,1.6368597406232326,0
7,630,8.297558898420952,0.8436216103668898,0
18,2106,49.4826794863162,0.36376364794428057,0
18,1530,50.974487471681556,0.3531178221262106,0
14,1288,9.94108801865111,1.4082965540324868,0
49,4802,18.92793589503058,2.5887661640308424,0
28,2240,40.363976943261484,0.6936878405058753,0
18,1764,29.050004964030343,0.6196212366327497,0
19,1824,58.81063879968634,0.3230707978655953,0
48,5424,30.330828975361012,1.582548239581331,0
48,3600,24.810050477647696,1.9346998122089674,0
30,1830,59.102305845192745,0.5075944088980098,0
5,565,38.55145916173732,0.12969677695008094,0
43,3096,59.78886217630002,0.7191974965706065,0
39,4641,48.74792781575031,0.8000340065203596,0
6,426,26.305396306180082,0.22809008198026595,0
22,1848,5.4295173373726655,4.05192554567765,0
25,2150,24.37208185988973,1.0257638286183366,0
9,1053,31.915138718712367,0.2819978342980898,0
50,4650,58.93127601312383,0.8484459082281731,0
47,3337,39.218958833419066,1.198399993218346,0
20,1640,28.29981902896937,0.7067183001957297,0
32,3040,50.10800698377231,0.6386204905408298,0
27,1971,17.000271175416838,1.5882099597942427,0
26,2028,46.998441108972855,0.5532098381670818,0
13,1521,9.161392129985886,1.4189983154907295,0
30,3150,40.97294691084861,0.7321904393471086,0
27,1647,25.590120382729186,1.0550946848308829,0
21,2520,7.091439338270676,2.9613170187705613,0
46,4186,34.01848666810798,1.3522059475715766,0
38,4218,34.365845964307255,1.1057490055524086,0
11,968,19.082173975445397,0.5764542349396146,0
39,4368,9.872626077391827,3.9503167337927896,0
29,2146,30.38661971308821,0.9543674246697812,0
41,3239,38.54913443322502,1.0635777068100032,0
6,456,38.66509753879596,0.15517871108380607,0
12,1236,58.687827719882094,0.20447170164955134,0
20,1540,52.24328456677003,0.38282432212773315,0
39,3822,28.63131820275334,1.3621447578424646,0
32,2272,36.66307075705396,0.8728128697142263,0
38,3876,24.0167289191827,1.5822304581057476,0
37,3515,34.534653327668735,1.0713876189501534,0
26,1924,56.22477633135039,0.4624295852556847,0
7,504,41.28909362392058,0.16953629604367468,0
35,3990,11.595480225770851,3.018417462539655,0
38,2774,34.284123928560106,1.1083847462219798,0
8,792,19.477533255258983,0.4107296286011977,0
6,372,27.792147228078452,0.21588832092607044,0
15,900,28.229896839562507,0.5313515697648034,0
33,2574,20.217579325416533,1.6322428847114276,0
41,2993,36.48859743228927,1.1236386949671715,0
36,3168,5.4292807110532,6.63071259636832,0
35,2100,30.552573784578275,1.1455663358111783,0
12,1032,9.206631323521352,1.303408334527535,0
38,2736,30.509362948062435,1.2455192874623189,0
25,1600,18.015114753844482,1.38772360551658,0
13,1118,45.032894281290254,0.2886778699765049,0
17,1207,55.46370210570152,0.3065067666706014,0
28,3220,33.36309660103205,0.839250634760739,0
6,690,22.11379629793955,0.2713238341875768,0
47,3102,35.82318536521154,1.3119994640577786,0
21,1722,8.802683319628215,2.3856362017675017,0
34,2312,24.463703295636925,1.38981410905453,0
48,5088,42.78926925408036,1.1217765770894241,0
34,2754,55.08196037180216,0.617261981427325,0
42,3570,20.3376745951159,2.065132854966925,0
41,4346,28.14564521592711,1.4567084778287067,0
7,735,44.41578630708353,0.15760162280147733,0
21,1659,34.859759038400824,0.6024138025987734,0
22,1738,14.10978510909653,1.5592016341777364,0
15,1320,56.13268482521969,0.2672239898502181,0
11,792,22.222396269463403,0.49499612312806684,0
6,696,9.077393139490582,0.6609827191352337,0
31,2263,37.167628908315244,0.8340591237732842,0
14,1428,54.65774170473293,0.25613937867447073,0
15,1440,20.56904967294763,0.7292509979072085,0
46,4968,52.30888980665929,0.8793916324743691,0
43,5160,47.846770899619294,0.8987022361490677,0
44,3080,50.439493884906376,0.8723323057205904,0
16,1632,37.06473792077792,0.43167713836796473,0
41,2542,13.153823932104272,3.116964330040341,0
26,2158,23.49221931127524,1.1067494158596218,0
45,3375,11.379016899160614,3.954647435607506,0
10,1060,24.798917557031608,0.4032434067737989,0
19,1406,30.57259504261218,0.6214716144808035,0
18,1134,42.577151772362896,0.4227619568409909,0
13,832,36.708837084542665,0.35413815943175253,0
13,910,20.22789123740096,0.6426769774183512,0
21,1932,11.394787654213971,1.842947901906173,0
49,4214,37.34006437479965,1.3122634044806172,0
29,3219,39.86524768632371,0.7274506414254344,0
49,3136,32.13137616054209,1.5249891493963736,0
10,720,5.42539917921531,1.8431823483717058,0
5,365,26.143850247212868,0.19124956548942282,0
40,4400,34.632475528321045,1.1549852960204825,0
44,5060,43.475426491218535,1.0120659772915033,0
22,2266,57.22278187374679,0.38446225925435773,0
18,1692,9.675537314633614,1.8603617984890808,0
21,2226,9.833903059424618,2.1354694949808373,0
36,4032,20.920217303183982,1.72082342541064,0
42,2856,53.69498881804626,0.782195898062731,0
46,3174,51.513976717122965,0.8929615403718162,0
40,2440,22.159713101691008,1.805077521375834,0
9,828,20.72361736660713,0.4342871150720093,0
44,4312,57.60653555974903,0.7638022243910773,0
9,648,51.718236362029735,0.1740198551435443,0
43,2881,22.903012684790756,1.8774822592905032,0
27,1674,37.65666262370218,0.717004591453238,0
38,4294,23.18446648783705,1.6390284425969182,0
30,2700,16.281536363254514,1.842577956445586,0
45,4455,29.658921832093437,1.5172500286678066,0
16,1888,57.679983901462606,0.27739258782272797,0
6,456,45.694633876736475,0.1313064465334222,0
9,810,22.161013947465005,0.4061186018534819,0
22,2398,32.78219926123369,0.6710959147275977,0
21,1260,54.48792343321641,0.3854065025204866,0
18,2142,53.81761400650205,0.3344629882295656,0
32,3776,14.652757060586838,2.1838893436699354,0
16,1232,37.86227495908598,0.4225842218221071,0
37,3182,37.600401429392555,0.984032047356728,0
19,1691,41.982377710104515,0.4525708412991337,0
43,4558,5.399746636847798,7.963336595567018,0
9,927,34.46245253246495,0.2611537873435344,0
12,1224,38.272570378712565,0.31354047771702503,0
15,1680,8.843630806145638,1.6961359343015723,0
48,4560,52.238437247276366,0.9188636285727068,0
44,3300,17.151449814682344,2.5653807972743037,0
43,3010,59.786271165762244,0.719228665068926,0
33,3663,26.848596790747735,1.2291145141474245,0
27,3078,12.356855886212042,2.1850218412053337,0
41,4838,47.892116402543394,0.8560907948896287,0
40,4200,21.42428047539445,1.8670405312299547,0
11,858,44.928747611600784,0.24483210827714583,0
19,1862,30.279629548233665,0.6274845592061858,0
12,1056,48.66769552035616,0.24657012976874523,0
48,4224,37.29027649536991,1.2871988226196136,0
40,3320,37.55399511109521,1.06513301398876,0
49,4998,57.966110331736,0.845321511475868,0
22,2354,28.250531199283074,0.778746418777368,0
42,2772,7.363941553169733,5.703467320693431,0
36,3528,32.70264409606799,1.1008284190796813,0
5,310,30.387092684774935,0.16454354655999012,0
11,836,31.675532230196456,0.34727119721491656,0
46,3082,48.366661828627755,0.9510683239415346,0
29,3306,56.44794783148375,0.5137476403318474,0
48,2880,11.998654399096779,4.000448583935653,0
41,4920,42.02500197835833,0.9756097101700035,0
44,3652,21.091326807400844,2.0861655789507094,0
6,498,10.499901312894309,0.5714339422058905,0
30,2250,10.12815743629279,2.962039264170532,0
46,5428,51.30526992943716,0.8965940548264578,0
24,2064,28.429410568967953,0.84419618696552,0
11,1155,14.2566592432893,0.77156925842762,0
26,2418,27.157026333922854,0.957394954819572,0
26,2184,11.151030203544472,2.331623134850413,0
42,3360,50.52700026877922,0.8312387392202248,0
41,2993,32.46317817913362,1.2629693794538452,0
36,2160,19.210356621249446,1.8739891564625495,0
29,3306,34.71737027844517,0.8353167238016616,0
24,2472,5.240097425452347,4.580067516192835,0
28,2016,44.287227463482004,0.6322364619254617,0
45,5400,37.66958082939646,1.1945978428536974,0
25,2125,24.178368056721684,1.0339821091874684,0
8,640,14.147220139994774,0.5654821173937677,0
8,920,9.688373784464623,0.8257319729785877,0
7,791,51.75060770695813,0.13526411205909017,0
30,2040,38.126723950693474,0.7868496658353553,0
27,1728,13.781922338037642,1.959088096548107,0
13,1092,18.366123645130777,0.7078249200095392,0
17,1819,38.10229314110593,0.44616737205404244,0
17,1853,42.19697705313355,0.4028724611858796,0
42,3570,6.1773318410888525,6.799051933819511,0
19,1539,35.547732950958775,0.5344925941187916,0
7,826,13.787541726372899,0.5077047191531145,0
35,4060,9.459100074334977,3.7001405762651984,0
8,928,20.534040135899133,0.3895969788241431,0
29,2900,46.989292517368234,0.6171618776614053,0
15,1770,8.888478970289572,1.6875778240730117,0
9,1017,58.50690302970629,0.1538280020637965,0
50,5850,56.302662410439346,0.8880574711637306,0
9,567,14.895657304673216,0.6042029442484843,0
50,3500,33.35874912933056,1.4988571605653427,0
19,1710,13.587453026994591,1.3983489004342566,0
12,1248,44.93351314496818,0.26706124582969104,0
22,2288,16.945567946646456,1.2982745735798027,0
44,2860,31.72302295498321,1.3870052694044488,0
46,4830,34.514816282050845,1.3327609692050406,0
21,1722,43.32941830282719,0.4846591720486996,0
45,5220,38.61179337598188,1.1654470322528931,0
27,3186,47.48028767238238,0.568657043240809,0
45,2700,15.995079569561026,2.8133651854809116,0
46,4554,49.682411277862805,0.9258809871914653,0
49,3038,26.4566245756718,1.8520881172822767,0
21,2394,58.00655472733132,0.3620280518074847,0
30,2280,28.197711507295562,1.0639161263933825,0
15,1260,19.63753487138517,0.7638433285155993,0
48,2880,6.887502210494166,6.969144768747173,0
36,3096,39.69919093455517,0.9068194880683248,0
33,3069,30.121324445619972,1.0955693551781593,0
39,4056,36.05239753669271,1.081758847253011,0
15,975,5.930908138877606,2.529123643253506,0
32,3232,38.15302492399183,0.8387277303372448,0
27,2295,29.955272096985126,0.9013438406629408,0
32,3296,42.159624667795676,0.7590200399588407,0
21,1680,6.418284126857262,3.2719025186382225,0
25,2925,27.369196462931484,0.9134356587289548,0
40,3520,50.12895299891555,0.7979420595691541,0
29,3219,8.271478038578962,3.5060239372868107,0
9,972,44.67540944061174,0.20145310614251785,0
12,1032,18.561063845305735,0.6465146664012424,0
8,696,49.22046633335684,0.1625340147291205,0
12,1008,30.9689061218383,0.38748543305951566,0
29,3277,8.935872776741448,3.2453461149852147,0
36,4320,38.86873387708676,0.9261943060414971,0
11,803,13.365101924289016,0.8230389908219998,0
10,1020,30.601074328712713,0.32678591256572614,0
38,2318,16.20523784407623,2.3449208438425218,0
37,3293,56.380565588315555,0.6562545021305705,0
44,2816,53.21427380370539,0.8268458226509936,0
15,945,47.17192552830637,0.31798574749718406,0
20,1520,18.38053371653578,1.0881076854698344,0
23,2208,32.4539435849931,0.7086966161682533,0
36,2916,40.458025395281354,0.8898110980027885,0
28,2688,50.893368173074975,0.5501699141778033,0
5,370,18.889355382045235,0.26469934515354687,0
23,1541,19.326228161783796,1.1900925419829629,0
50,5900,39.907315372609766,1.2529031214742476,0
41,3157,12.574033235524482,3.2606880570480556,0
24,1728,33.270229589765094,0.7213656261447354,0
19,1406,57.4591732073372,0.3306695683113973,0
30,2040,57.27851906154759,0.5237565581568903,0
7,609,18.332972880783878,0.3818256889114372,0
46,4646,15.089027553391926,3.048572867749815,0
18,1602,51.02855415356333,0.3527436804466673,0
9,909,55.416422704283114,0.16240673000540676,0
17,1088,34.48128618896342,0.49302105225533216,0
45,5130,30.63664225136433,1.4688293720567904,0
27,2241,23.771358847864953,1.1358206391480659,0
11,891,42.564541549915006,0.25843106960521145,0
32,3104,22.756798385992038,1.406173199640316,0
5,500,17.539334207295585,0.2850735347707909,0
23,1840,17.510457578390998,1.3135007978537032,0
47,5029,10.445258115094587,4.4996494564437475,0
43,3698,28.92062736757752,1.4868280502174256,0
40,3560,47.43161383365961,0.8433193974862014,0
41,3157,6.325132412165139,6.4820777381900525,0
22,1672,24.851627006180877,0.8852539109221442,0
24,2304,48.587706956342615,0.493952102361296,0
28,2688,7.536107664341837,3.7154458570816304,0
7,469,6.323154240999653,1.1070424242716783,0
13,1417,46.109365877569935,0.2819383817708041,0
40,2520,17.834195687251498,2.242882196733626,0
47,3478,54.44445708250719,0.86326510573472,0
25,2050,54.96420133279,0.4548415039933592,0
38,3192,55.13208996446826,0.6892537544738534,0
6,510,14.148430784707468,0.42407529791114257,0
30,3150,51.63133186078572,0.5810425359719447,0
15,1080,17.752157995054453,0.8449676937406048,0
39,3354,26.36101793660654,1.4794572840012443,0
9,855,26.24923390342114,0.3428671493085748,0
21,1491,42.284712662540855,0.4966333853937587,0
18,1422,6.1344253701951565,2.9342601651745843,0
16,1728,40.93778290534795,0.39083699371296005,0
15,1245,7.770110393756395,1.9304745029173742,0
30,2850,41.26972544783593,0.726925117006639,0
48,3408,41.625841586501686,1.1531298388346654,0
19,1254,50.625701374393905,0.375303442405443,0
29,2552,39.58225569206441,0.7326515251078534,0
41,4838,6.664150940420386,6.152321633551362,0
30,2940,44.29554135638794,0.6772690677517511,0
44,2992,39.98585843774198,1.1003890304995712,0
42,4578,5.687686277916953,7.384373530422989,0
7,791,19.984596344942887,0.35026977173703855,0
47,3431,44.91598027538,1.0463981797089337,0
23,1518,58.89063825697364,0.39055443582794613,0
5,520,51.01439573571145,0.09801155003194255,0
45,4365,35.60392658033874,1.26390553857759,0
47,5640,34.080208121058,1.3790995592822957,0
37,4144,13.168284827043058,2.809781265060042,0
34,3400,36.285051003488185,0.9370250023000238,0
27,2322,6.231972996274937,4.3324963083342665,0
20,2020,56.263227278251534,0.3554719657493051,0
22,2090,15.60422901925242,1.409874206079423,0
35,2695,48.11436109799043,0.7274335396186281,0
43,4601,8.87668723883893,4.844149494403545,0
22,2420,26.735806246680486,0.8228665257750182,0
50,5000,45.012665167416976,1.110798478917733,0
29,2436,42.795329982597785,0.6776440329305209,0
30,1890,29.57845868445948,1.0142516322448538,0
8,872,40.148482245413035,0.1992603344529668,0
13,949,44.30664615654762,0.29340970548904577,0
36,4140,45.512165461211545,0.7909973000665408,0
49,3969,15.295669982941956,3.203521000037645,0
25,2750,42.87181506713096,0.5831336965988885,0
48,4464,42.32937032304123,1.1339644231341675,0
20,2060,37.792102180249096,0.5292111008964301,0
25,2775,7.115472957539949,3.513469891486077,0
46,3542,39.25670508038117,1.1717743479951108,0
18,1962,40.093001617429806,0.4489561587769667,0
8,520,8.114186183596,0.9859275864501551,0
27,3213,53.20705065948947,0.5074515438337787,0
35,4130,19.723664304779142,1.7745181351276256,0
47,4136,31.704627875048555,1.4824334221878332,0
31,2325,45.724244398998316,0.6779773052013325,0
33,3300,31.325445201136432,1.053456695925995,0
44,4048,17.429051814591098,2.5245205802397392,0
49,3920,59.277272200628516,0.8266237325185226,0
17,1224,51.814859180336164,0.32809121300191685,0
20,1520,48.854195600106216,0.4093814206605526,0
31,2542,5.729733930593658,5.410373391769012,0
41,3239,21.33234201665132,1.921964309778868,0
42,4284,10.699892888063882,3.925272938652734,0
19,2166,12.343345956435515,1.539290891388641,0
23,2024,24.425509980611935,0.9416384762593104,0
45,5040,12.80698463093446,3.513707660061163,0
17,1428,44.56781539267317,0.38144117790424065,0
11,1012,27.422806004227514,0.4011259824506739,0
27,1647,25.738824305416266,1.04899896279716,0
13,1209,9.201688359668152,1.4127842078395305,0
37,2775,42.01096560765306,0.8807224367454143,0
11,1067,17.70642661977682,0.6212433618714338,0
31,3441,41.32764493167386,0.7501032311725399,0
7,763,39.77070536217313,0.17600894769791706,0
37,4033,31.183140999057592,1.1865385851001413,0
9,720,55.032160219758914,0.1635407362542278,0
39,3432,34.783174351465206,1.1212317658510993,0
9,873,42.0669057234815,0.21394490146624343,0
36,2340,38.11298090322012,0.9445600723652241,0
36,2988,26.528479515898002,1.3570321653159918,0
43,2666,35.764589057674485,1.2023065588886703,0
49,3871,5.703289659064362,8.591532769534727,0
49,4851,52.04961191474157,0.9414095167561114,0
49,5096,6.1380251826453325,7.983023617847434,0
30,2970,11.573777066215978,2.5920665162603167,0
46,4830,17.499113230974807,2.628704631648213,0
47,3995,21.822473326119663,2.153743038088398,0
20,2060,45.95921758332494,0.43516841782042126,0
15,990,31.079355554073704,0.4826354901053888,0
47,3290,54.411139290493324,0.8637937123329414,0
14,1498,56.92685571455789,0.24592962011108904,0
50,3950,31.924173407959092,1.5662112644562436,0
26,2626,21.30330943430705,1.220467649882105,0
20,1360,31.211609163241192,0.6407872114313983,0
47,4230,8.949134355784828,5.251904612385067,0
34,3740,34.54915847498795,0.9841050115479509,0
22,2244,48.93139123045664,0.4496091250785123,0
18,1872,52.52439264404821,0.342697917936604,0
15,1320,38.06714121716107,0.3940406219219278,0
20,1760,49.73258422013799,0.40215082955414755,0
22,1760,18.50595513536184,1.188806513313199,0
19,1197,36.60534494165382,0.5190498827503082,0
27,2970,24.91747593671622,1.0835768465703686,0
39,2886,28.22533283919406,1.3817374704557637,0
50,4150,10.956838280938088,4.563360224727089,0
27,1782,53.155508493633405,0.5079435935267907,0
31,2852,23.17348914756139,1.3377355392017958,0
19,1900,6.412339522652981,2.963037115062042,0
8,896,55.590483699211106,0.14390952313504568,0
29,1856,51.673679308556494,0.561214149796335,0
23,1380,45.04404943261798,0.510611285834903,0
26,2106,39.61593585316175,0.656301547346254,0
11,1287,19.32705051162013,0.5691504760846151,0
32,3136,49.79513693112596,0.6426330355163142,0
39,3861,12.518594390705884,3.1153657337883374,0
8,816,23.808456224288527,0.336015066438398,0
14,1358,19.28721049775892,0.7258696119704159,0
33,2607,24.82056782662878,1.329542508072515,0
12,1116,43.31127732010731,0.2770640983711877,0
11,737,12.459767779459535,0.8828414938947718,0
17,1666,54.32722237478616,0.3129186300511082,0
37,2701,7.353134938137652,5.031867402309781,0
27,2457,53.24531337742289,0.5070868830954905,0
5,375,32.11643949568001,0.1556835090848894,0
12,960,27.944959264211576,0.42941554813315136,0
15,1110,39.82391679015911,0.3766580790894644,0
41,4428,5.855484811545511,7.00198212779214,0
22,1540,55.650336754958445,0.3953255502634456,0
8,832,15.295784047852248,0.5230199364068112,0
14,1232,53.4562084652253,0.26189661410624315,0
22,1958,33.85093539535491,0.6499081854919401,0
8,568,40.93209682430989,0.19544564341127862,0
45,3330,58.46017181454848,0.7697548365535463,0
35,2205,27.856470594910547,1.2564405774504182,0
22,1936,47.703435223736825,0.46118271979400316,0
22,1452,18.405997233629364,1.1952625940747226,0
45,4140,41.241675706706445,1.0911292819433718,0
19,1368,16.923905324537202,1.1226723167998798,0
44,5236,35.128092107773035,1.2525587744705273,0
12,1056,22.36028198973328,0.5366658616161369,0
15,1695,9.330528145907515,1.6076260384659131,0
43,3612,5.723585192217888,7.512773647270114,0
44,2640,12.387321028377524,3.552019028101596,0
31,3627,45.99135620750624,0.6740397012893586,0
12,1380,58.404773299101294,0.20546265865198812,0
20,2200,38.286326635848624,0.5223797046456111,0
16,1424,52.32652392269071,0.30577226997992524,0
47,3431,52.80203339199788,0.8901172356578757,0
17,1071,28.701821032296543,0.5922969131774203,0
27,2511,9.855601051050245,2.7395589431983747,0
19,1425,12.684154215231167,1.4979319612169921,0
41,4756,32.68483954161867,1.2544042000816116,0
29,2697,48.15332839317465,0.6022428971724106,0
12,732,40.6039538774264,0.29553772118412713,0
6,648,13.43976600597038,0.4464363440058856,0
49,4312,27.89269862932727,1.7567321344977298,0
6,360,46.58102571532328,0.1288078119333092,0
48,3072,40.13711982901941,1.1959004583407022,0
28,2492,11.590213437190576,2.4158312658983347,0
19,1729,23.386642694931677,0.8124295670758102,0
28,3192,38.01160765836859,0.7366170947477817,0
43,4644,52.21626342837128,0.8234982202237838,0
22,1980,8.657584617930823,2.5411244557096846,0
50,3950,9.67048716169094,5.170370340604146,0
7,567,12.309543537665874,0.5686644657928018,0
46,4232,27.97651681301464,1.6442361394539602,0
42,2604,9.78180391519809,4.293686559668628,0
30,3180,46.1961951637207,0.6494041315237997,0
29,2233,53.20825923374648,0.5450281670107189,0
20,1720,43.016654387414924,0.46493620400779606,0
31,2511,8.136514795523354,3.8099850831778683,0
20,1560,7.737663217580984,2.5847596926365806,0
13,884,45.704383340696054,0.28443661307261425,0
18,1494,22.71353387701986,0.7924790610505255,0
15,1725,15.236851199388012,0.9844553709760239,0
38,3420,20.278748516762782,1.873882896106163,0
38,3914,10.298637600995757,3.689808445762364,0
39,3588,13.774560997774712,2.8313062032467293,0
13,1430,49.22887310216857,0.26407267078854463,0
14,1568,28.821861508742046,0.48574239369492556,0
16,1328,12.733199082724083,1.2565577508097072,0
26,3068,18.556385790414026,1.4011349135364086,0
31,2728,46.97760748933282,0.6598888631576045,0
33,1980,34.125574552710596,0.9670166856539799,0
6,360,30.758310770395973,0.19506923006236204,0
40,4200,36.94032122218001,1.0828276169938358,0
38,4408,52.24468059378353,0.7273467761332535,0
42,2982,44.259879761661296,0.948940671013326,0
25,1925,14.80046917554906,1.6891356418147172,0
39,4134,59.17974037419645,0.6590093121970636,0
36,2520,5.246629698863395,6.861547710866438,0
19,1349,54.88428869280764,0.34618285947631994,0
39,4212,18.195772339971164,2.1433550206784906,0
37,2886,14.530748316168937,2.546324469664693,0
42,4452,19.877734853516166,2.1129168041282447,0
25,2050,36.31786762055896,0.68836640579217,0
27,3078,6.256587837184355,4.315451281532839,0
43,5074,9.899685080229627,4.343572512813973,0
38,4142,8.118450986706197,4.680695869473653,0
49,3283,44.59783492212296,1.098708044584768,0
15,1260,22.53857472061003,0.6655256681463312,0
11,660,59.771260550117795,0.18403493415998104,0
45,3015,37.221867814045396,1.208966734953037,0
14,1344,7.055414960558494,1.9842915091831517,0
21,2079,44.806166636080555,0.4686854863207505,0
47,4653,53.674610330835975,0.8756467855156198,0
15,1350,18.324183587619935,0.8185903578336883,0
30,1950,59.57409949495147,0.5035745442118233,0
10,1160,10.96096068218851,0.9123287903267397,0
32,3232,9.490612133565755,3.371753007039932,0
6,606,41.27298306818182,0.14537354835942357,0
19,1254,20.628526168901693,0.9210546523989309,0
9,873,46.55415387754877,0.1933232429413854,0
15,1710,34.438151780129544,0.4355634441641216,0
37,3774,45.22779402655157,0.818081022883377,0
50,3550,22.22750207278181,2.249465542114441,0
50,4650,55.97587329454108,0.8932419818964421,0
35,3850,7.598682894279394,4.6060614039242855,0
